season,reception,passing_yards,pass_touchdown,rush_touchdown,interception,fumble_lost,rushing_yards,two_pt,receiving_yards,receive_touchdown,id,fantasy_pts
2001,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,6.0,00-0019642,202.8
2002,78,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1325.0,7.0,00-0019642,252.5
2003,60,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,860.0,4.0,00-0019642,169.3
2004,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,5.0,00-0019642,134.8
2005,76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1214.0,7.0,00-0019642,237.4
2006,63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,988.0,10.0,00-0019642,219.8
2007,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,12.0,00-0019642,244.5
2008,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,4.0,00-0019642,104.4
2011,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,8.0,00-0019642,154.2
2012,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,00-0019642,13.2
2003,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,00-0022007,-4.0
1999,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,2.0,00-0009443,35.2
2000,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,2.0,00-0009443,42.1
2001,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,1.0,00-0009443,48.0
2002,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,00-0009443,11.9
2003,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.0,0.0,00-0009443,16.700000000000003
2004,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,00-0009443,5.9
2005,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,00-0009443,4.6
2006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00-0009443,1.1
2007,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,00-0009443,1.5
2003,0,391.0,2.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,00-0021271,12.940000000000001
2002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0021345,0.0
2003,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,00-0021345,-0.1
2001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,00-0020342,7.1
2002,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,00-0020342,24.6
2003,29,0.0,0.0,0.0,0.0,0.0,15.0,0.0,238.0,2.0,00-0020342,66.3
2004,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,1.0,00-0020342,38.400000000000006
2005,13,0.0,0.0,0.0,0.0,2.0,2.0,0.0,129.0,1.0,00-0020342,28.1
2006,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,3.0,00-0020342,41.2
2007,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,00-0020342,24.6
2008,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2.0,00-0020342,39.7
2009,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,00-0020342,6.3
2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,00-0020342,15.3
1999,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325.0,1.0,00-0003103,66.5
2001,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,138.0,4.0,00-0003103,48.8
2002,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,00-0003103,33.2
2003,10,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,145.0,0.0,00-0003103,24.0
2004,7,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,57.0,0.0,00-0003103,12.5
2005,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,00-0003103,12.7
2003,15,0.0,0.0,1.0,0.0,0.0,41.0,0.0,82.0,1.0,00-0022141,39.300000000000004
2004,16,0.0,0.0,0.0,0.0,1.0,5.0,0.0,53.0,1.0,00-0022141,25.8
2005,12,0.0,0.0,0.0,0.0,0.0,14.0,0.0,65.0,3.0,00-0022141,37.9
2006,6,0.0,0.0,1.0,0.0,0.0,56.0,0.0,37.0,0.0,00-0022141,21.3
2007,6,0.0,0.0,0.0,0.0,0.0,25.0,0.0,32.0,1.0,00-0022141,17.7
2009,6,0.0,0.0,0.0,0.0,1.0,8.0,0.0,41.0,0.0,00-0022141,8.9
2003,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,00-0021969,-0.8
2004,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,00-0021969,3.2
2003,6,0.0,0.0,0.0,0.0,0.0,8.0,0.0,60.0,1.0,00-0020058,18.8
2004,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,00-0020058,0.8
2005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0020058,0.0
2002,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0021377,-2.0
2003,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0021377,-2.0
2004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0021377,0.0
2007,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,00-0021377,-4.0
2008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0021377,0.0
2009,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0021377,-2.0
2010,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0021377,0.0
2003,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,00-0020786,0.4
2002,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,1.0,00-0020904,49.8
2003,18,0.0,0.0,0.0,0.0,0.0,21.0,0.0,244.0,3.0,00-0020904,62.5
2004,47,0.0,0.0,0.0,0.0,2.0,53.0,0.0,690.0,4.0,00-0020904,141.3
2005,57,0.0,0.0,0.0,0.0,1.0,55.0,0.0,725.0,3.0,00-0020904,151.0
2006,48,0.0,0.0,0.0,0.0,0.0,19.0,0.0,659.0,0.0,00-0020904,115.80000000000001
2003,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0004440,-2.0
2003,8,0.0,0.0,0.0,0.0,0.0,221.0,0.0,61.0,0.0,00-0022092,36.2
2004,20,0.0,0.0,6.0,0.0,4.0,1067.0,0.0,147.0,0.0,00-0022092,169.39999999999998
2005,25,0.0,0.0,5.0,0.0,3.0,851.0,0.0,311.0,2.0,00-0022092,177.20000000000002
2006,2,0.0,0.0,0.0,0.0,0.0,156.0,0.0,4.0,0.0,00-0022092,18.0
2007,19,0.0,0.0,5.0,0.0,1.0,464.0,0.0,128.0,0.0,00-0022092,106.2
2009,16,0.0,0.0,3.0,1.0,1.0,267.0,0.0,74.0,0.0,00-0022092,64.10000000000001
2003,2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,00-0021387,3.6
2004,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,00-0021387,5.5
2003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0022157,0.0
2004,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0022157,-2.0
2005,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,00-0022157,0.9
2006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0022157,0.0
2009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0022157,0.0
2010,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0022157,0.0
2011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0022157,0.0
2003,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,00-0022064,1.4000000000000001
2004,8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,143.0,0.0,00-0022064,22.8
2005,32,27.0,0.0,0.0,0.0,1.0,11.0,0.0,363.0,3.0,00-0022064,86.48
2006,60,0.0,0.0,0.0,0.0,2.0,28.0,0.0,683.0,3.0,00-0022064,145.1
2007,50,0.0,0.0,1.0,0.0,1.0,4.0,0.0,600.0,5.0,00-0022064,144.4
2008,24,0.0,0.0,0.0,0.0,0.0,18.0,0.0,318.0,0.0,00-0022064,57.6
2009,5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,40.0,0.0,00-0022064,5.0
2010,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0022064,0.0
2011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0022064,0.0
2003,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,00-0022032,3.5
2004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,00-0022032,1.3
2003,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,00-0022003,0.9
2004,2,0.0,0.0,0.0,0.0,0.0,23.0,0.0,12.0,0.0,00-0022003,5.500000000000001
2005,1,0.0,0.0,0.0,0.0,0.0,59.0,0.0,11.0,0.0,00-0022003,8.0
2006,9,0.0,0.0,0.0,0.0,0.0,11.0,0.0,50.0,0.0,00-0022003,15.1
2007,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,00-0022003,35.5
2008,13,0.0,0.0,2.0,0.0,0.0,14.0,0.0,66.0,0.0,00-0022003,33.0
2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,00-0022003,2.3
2003,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,00-0021955,0.5
2004,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,00-0021955,2.8
2006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,00-0021955,7.2
2008,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,00-0021955,9.6
2003,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,00-0022024,7.6000000000000005
2003,3,0.0,0.0,2.0,0.0,0.0,191.0,0.0,37.0,0.0,00-0021938,37.800000000000004
2004,0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,00-0021938,5.300000000000001
2002,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,3.0,00-0020849,37.8
2003,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,00-0020849,9.0
1999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0006915,0.0
2003,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0006915,-2.0
2003,66,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,976.0,4.0,00-0022044,186.60000000000002
2004,79,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1142.0,6.0,00-0022044,228.4
2005,63,0.0,0.0,0.0,0.0,1.0,10.0,0.0,688.0,2.0,00-0022044,142.8
2006,103,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1147.0,5.0,00-0022044,249.10000000000002
2007,60,0.0,0.0,0.0,0.0,1.0,0.0,0.0,851.0,8.0,00-0022044,191.10000000000002
2008,115,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1575.0,8.0,00-0022044,320.5
2009,101,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1569.0,9.0,00-0022044,314.9
2010,86,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1216.0,8.0,00-0022044,256.6
2011,33,0.0,0.0,0.0,0.0,0.0,8.0,0.0,492.0,2.0,00-0022044,95.0
2012,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.0,4.0,00-0022044,295.8
2013,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.0,5.0,00-0022044,279.70000000000005
2014,85,0.0,0.0,0.0,0.0,3.0,0.0,0.0,936.0,3.0,00-0022044,190.60000000000002
2015,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,4.0,00-0022044,115.30000000000001
2016,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,00-0022044,29.5
2003,16,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,209.0,2.0,00-0021993,47.7
2004,10,0.0,0.0,0.0,0.0,0.0,8.0,0.0,174.0,1.0,00-0021993,34.2
2005,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,00-0021993,16.7
2006,9,0.0,0.0,0.0,0.0,0.0,8.0,0.0,156.0,0.0,00-0021993,25.400000000000002
2003,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,00-0001611,0.7000000000000001
2002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,00-0019302,2.4000000000000004
2003,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,2.0,00-0019302,50.3
2004,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,1.0,00-0019302,41.6
2005,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,00-0019302,21.5
2006,8,0.0,0.0,0.0,0.0,1.0,94.0,0.0,150.0,1.0,00-0019302,36.4
2007,7,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,111.0,0.0,00-0019302,17.3
2003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0021891,0.0
2004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0021891,0.0
2003,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0021335,-2.0
2003,3,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,00-0021581,5.2
2003,0,1012.0,5.0,0.0,7.0,2.0,41.0,0.0,0.0,0.0,00-0019816,46.580000000000005
2005,0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,00-0019816,-0.30000000000000004
2007,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,00-0019816,-0.1
2002,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,509.0,2.0,00-0021166,97.9
2003,58,0.0,0.0,0.0,0.0,1.0,38.0,0.0,588.0,2.0,00-0021166,130.6
2004,16,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,153.0,0.0,00-0021166,31.200000000000003
2005,32,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,449.0,2.0,00-0021166,88.60000000000001
2006,34,0.0,0.0,0.0,0.0,0.0,13.0,0.0,410.0,2.0,00-0021166,88.3
2007,51,0.0,0.0,0.0,0.0,0.0,10.0,0.0,578.0,0.0,00-0021166,109.80000000000001
2008,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,1.0,00-0021166,121.7
2009,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,291.0,1.0,00-0021166,60.1
2003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0020267,0.0
2004,0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,00-0020267,-0.7000000000000001
2011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0020267,0.0
2003,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0019655,-2.0
2003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0019563,0.0
2003,2,0.0,0.0,2.0,0.0,1.0,289.0,0.0,0.0,0.0,00-0022180,40.900000000000006
2004,20,0.0,0.0,2.0,0.0,3.0,744.0,0.0,178.0,1.0,00-0022180,124.2
2005,6,0.0,0.0,0.0,0.0,0.0,15.0,0.0,26.0,0.0,00-0022180,10.1
2006,0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,00-0022180,2.6
2003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0021210,0.0
2003,0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,00-0021747,-0.2
2004,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,00-0021747,1.5
2003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0018168,0.0
2003,18,0.0,0.0,0.0,0.0,0.0,5.0,1.0,297.0,4.0,00-0022087,74.2
2004,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,00-0022087,3.3
2005,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.0,0.0,00-0022087,39.1
2003,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0011641,-2.0
2004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,00-0011641,1.8
2006,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,00-0011641,4.9
2007,8,0.0,0.0,0.0,0.0,0.0,13.0,0.0,131.0,0.0,00-0011641,22.400000000000002
2009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0011641,0.0
2003,2,0.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,00-0021921,2.0
2003,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,00-0022036,-0.3999999999999999
2003,20,0.0,0.0,0.0,0.0,0.0,5.0,0.0,189.0,0.0,00-0019281,39.400000000000006
2004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,00-0019281,1.8
2006,98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1086.0,6.0,00-0019281,240.60000000000002
2007,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,1.0,00-0019281,133.4
2008,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,00-0019281,36.1
2009,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,00-0019281,40.0
2003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0021918,0.0
2003,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0020499,-2.0
2003,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,00-0021102,5.5
2003,3,0.0,0.0,0.0,0.0,0.0,14.0,0.0,41.0,0.0,00-0018578,8.5
2004,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,00-0018578,12.100000000000001
2005,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,00-0018578,1.9
2006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,00-0018578,7.4
2007,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,00-0018578,3.4000000000000004
2003,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0021200,-2.0
2003,0,0.0,0.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,00-0022130,15.1
2004,2,0.0,0.0,0.0,0.0,0.0,48.0,0.0,31.0,0.0,00-0022130,9.9
2005,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,00-0022130,3.5
2006,22,0.0,0.0,0.0,0.0,1.0,153.0,0.0,135.0,0.0,00-0022130,48.8
2007,27,0.0,0.0,2.0,0.0,0.0,264.0,0.0,192.0,0.0,00-0022130,84.60000000000001
2003,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0000559,-2.0
2004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0000559,0.0
2003,0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,0.0,0.0,00-0022174,11.600000000000001
2003,1,135.0,0.0,0.0,1.0,1.0,51.0,0.0,-5.0,0.0,00-0022091,7.000000000000001
2001,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,00-0020485,4.800000000000001
2002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,00-0020485,2.4000000000000004
2003,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,1.0,00-0020485,8.0
2004,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,1.0,00-0020485,53.8
2005,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,00-0020485,2.9
2003,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,00-0022105,1.5
2003,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,00-0017693,0.7000000000000001
2004,0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,00-0017693,-0.5
2005,0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,00-0017693,-0.4
2000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,00-0019505,23.4
2001,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,00-0019505,12.2
2003,33,0.0,0.0,0.0,0.0,0.0,14.0,0.0,432.0,2.0,00-0019505,89.6
2004,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,207.0,0.0,00-0019505,33.7
2005,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,00-0019505,26.200000000000003
2003,5,0.0,0.0,0.0,0.0,0.0,99.0,0.0,40.0,0.0,00-0022006,18.9
2004,11,0.0,0.0,2.0,0.0,0.0,174.0,0.0,72.0,0.0,00-0022006,47.60000000000001
2005,21,0.0,0.0,3.0,0.0,0.0,349.0,0.0,181.0,0.0,00-0022006,92.0
2006,2,0.0,0.0,3.0,0.0,1.0,192.0,0.0,15.0,0.0,00-0022006,38.7
2007,0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,00-0022006,4.6000000000000005
2002,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,3.0,00-0020428,69.3
2003,38,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,520.0,4.0,00-0020428,113.2
2004,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,367.0,1.0,00-0020428,68.7
2005,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,366.0,3.0,00-0020428,83.6
2006,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,00-0020428,14.1
2007,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,1.0,00-0020428,77.1
2008,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,00-0020428,5.5
2003,0,437.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,00-0022121,23.38
2004,0,607.0,1.0,1.0,3.0,2.0,48.0,0.0,0.0,0.0,00-0022121,29.080000000000002
2005,0,259.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,00-0022121,10.36
2006,1,3197.0,23.0,0.0,20.0,5.0,2.0,0.0,-4.0,0.0,00-0022121,170.67999999999998
2007,0,1411.0,4.0,0.0,7.0,3.0,23.0,0.0,0.0,0.0,00-0022121,54.739999999999995
2008,0,257.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,00-0022121,26.68
2009,0,33.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,00-0022121,-0.17999999999999994
2010,0,884.0,7.0,0.0,4.0,4.0,6.0,2.0,0.0,0.0,00-0022121,51.96
2011,0,3151.0,16.0,1.0,20.0,5.0,11.0,0.0,0.0,0.0,00-0022121,147.14000000000001
2003,16,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,211.0,0.0,00-0021927,36.2
2004,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1.0,00-0021927,31.5
2005,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,00-0021927,14.2
2006,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,2.0,00-0021927,50.7
2007,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,00-0021927,7.5
2003,22,0.0,0.0,0.0,0.0,0.0,5.0,0.0,299.0,4.0,00-0022171,76.4
2004,31,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,378.0,3.0,00-0022171,86.7
2005,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,00-0022171,26.1
2006,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1.0,00-0022171,26.5
2008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,00-0022171,1.3
2009,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,431.0,2.0,00-0022171,89.2
2010,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,1.0,00-0022171,36.3
2003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0013282,0.0
2003,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0021588,-2.0
2002,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,00-0021353,24.200000000000003
2003,34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,510.0,6.0,00-0021353,119.0
2004,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,3.0,00-0021353,161.2
2005,59,0.0,0.0,0.0,0.0,0.0,13.0,0.0,738.0,2.0,00-0021353,146.1
2006,8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,104.0,0.0,00-0021353,18.700000000000003
2003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0019084,0.0
2001,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,4.0,00-0020513,99.5
2002,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,3.0,00-0020513,39.7
2003,43,0.0,0.0,0.0,0.0,0.0,4.0,0.0,361.0,1.0,00-0020513,85.5
2004,42,0.0,0.0,0.0,0.0,1.0,10.0,0.0,699.0,1.0,00-0020513,116.9
2003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0021563,0.0
2003,0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,00-0021845,3.1
2004,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,00-0021845,3.2
2005,2,0.0,0.0,0.0,0.0,0.0,21.0,0.0,17.0,0.0,00-0021845,5.8
2006,8,0.0,0.0,0.0,0.0,0.0,80.0,0.0,34.0,0.0,00-0021845,19.4
2007,14,0.0,0.0,2.0,0.0,0.0,59.0,0.0,51.0,1.0,00-0021845,43.0
2008,0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,00-0021845,-0.30000000000000004
1999,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,346.0,1.0,00-0001661,74.6
2000,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,729.0,3.0,00-0001661,156.9
2001,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,2.0,00-0001661,86.6
2002,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,4.0,00-0001661,113.1
2003,29,0.0,0.0,0.0,0.0,2.0,0.0,0.0,281.0,1.0,00-0001661,59.1
2004,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,00-0001661,30.3
